SNo,BRate,Timestamp
423,25.0,2025-03-11 11:21:45
424,25.0,2025-03-11 11:21:46
425,25.0,2025-03-11 11:21:47
426,25.0,2025-03-11 11:21:48
427,25.0,2025-03-11 11:21:49
428,25.0,2025-03-11 11:21:50
429,25.0,2025-03-11 11:21:51
430,24.0,2025-03-11 11:21:52
431,24.0,2025-03-11 11:21:53
432,24.0,2025-03-11 11:21:54
433,24.0,2025-03-11 11:21:55
434,24.0,2025-03-11 11:21:56
435,24.0,2025-03-11 11:21:57
436,24.0,2025-03-11 11:21:58
437,23.0,2025-03-11 11:21:59
438,23.0,2025-03-11 11:22:00
439,23.0,2025-03-11 11:22:01
440,23.0,2025-03-11 11:22:02
441,23.0,2025-03-11 11:22:03
442,23.0,2025-03-11 11:22:04
443,22.0,2025-03-11 11:22:05
444,22.0,2025-03-11 11:22:06
445,22.0,2025-03-11 11:22:07
446,22.0,2025-03-11 11:22:08
447,22.0,2025-03-11 11:22:09
448,22.0,2025-03-11 11:22:10
449,22.0,2025-03-11 11:22:11
450,21.0,2025-03-11 11:22:12
451,21.0,2025-03-11 11:22:13
452,20.0,2025-03-11 11:22:14
453,20.0,2025-03-11 11:22:15
454,20.0,2025-03-11 11:22:16
455,20.0,2025-03-11 11:22:17
456,20.0,2025-03-11 11:22:18
457,20.0,2025-03-11 11:22:19
458,21.0,2025-03-11 11:22:20
459,21.0,2025-03-11 11:22:21
460,21.0,2025-03-11 11:22:22
461,21.0,2025-03-11 11:22:23
462,21.0,2025-03-11 11:22:24
463,21.0,2025-03-11 11:22:25
464,21.0,2025-03-11 11:22:26
465,21.0,2025-03-11 11:22:27
466,21.0,2025-03-11 11:22:28
467,21.0,2025-03-11 11:22:29
468,21.0,2025-03-11 11:22:30
469,21.0,2025-03-11 11:22:31
470,22.0,2025-03-11 11:22:32
471,22.0,2025-03-11 11:22:33
472,22.0,2025-03-11 11:22:34
473,23.0,2025-03-11 11:22:35
474,23.0,2025-03-11 11:22:36
475,23.0,2025-03-11 11:22:37
476,23.0,2025-03-11 11:22:38
477,23.0,2025-03-11 11:22:39
478,23.0,2025-03-11 11:22:40
479,23.0,2025-03-11 11:22:41
480,23.0,2025-03-11 11:22:42
481,24.0,2025-03-11 11:22:43
482,24.0,2025-03-11 11:22:44
483,24.0,2025-03-11 11:22:45
484,24.0,2025-03-11 11:22:46
485,23.0,2025-03-11 11:22:47
486,23.0,2025-03-11 11:22:48
487,23.0,2025-03-11 11:22:49
488,23.0,2025-03-11 11:22:50
489,23.0,2025-03-11 11:22:51
490,23.0,2025-03-11 11:22:52
491,23.0,2025-03-11 11:22:53
492,23.0,2025-03-11 11:22:54
493,22.0,2025-03-11 11:22:55
494,22.0,2025-03-11 11:22:56
495,22.0,2025-03-11 11:22:57
496,22.0,2025-03-11 11:22:58
497,22.0,2025-03-11 11:22:59
498,22.0,2025-03-11 11:23:00
499,22.0,2025-03-11 11:23:01
500,21.0,2025-03-11 11:23:02
501,21.0,2025-03-11 11:23:03
502,21.0,2025-03-11 11:23:04
503,21.0,2025-03-11 11:23:05
504,21.0,2025-03-11 11:23:06
505,21.0,2025-03-11 11:23:07
506,21.0,2025-03-11 11:23:08
507,20.0,2025-03-11 11:23:09
508,20.0,2025-03-11 11:23:10
509,20.0,2025-03-11 11:23:11
510,20.0,2025-03-11 11:23:12
511,20.0,2025-03-11 11:23:13
512,20.0,2025-03-11 11:23:14
513,20.0,2025-03-11 11:23:15
514,20.0,2025-03-11 11:23:16
515,20.0,2025-03-11 11:23:17
516,20.0,2025-03-11 11:23:18
517,21.0,2025-03-11 11:23:19
518,21.0,2025-03-11 11:23:20
519,21.0,2025-03-11 11:23:21
520,21.0,2025-03-11 11:23:22
521,21.0,2025-03-11 11:23:23
522,21.0,2025-03-11 11:23:24
523,21.0,2025-03-11 11:23:25
524,22.0,2025-03-11 11:23:26
525,22.0,2025-03-11 11:23:27
526,22.0,2025-03-11 11:23:28
527,22.0,2025-03-11 11:23:29
528,22.0,2025-03-11 11:23:30
529,22.0,2025-03-11 11:23:31
530,22.0,2025-03-11 11:23:32
531,22.0,2025-03-11 11:23:33
532,22.0,2025-03-11 11:23:34
533,22.0,2025-03-11 11:23:35
534,23.0,2025-03-11 11:23:36
535,23.0,2025-03-11 11:23:37
536,22.0,2025-03-11 11:23:38
537,22.0,2025-03-11 11:23:39
538,22.0,2025-03-11 11:23:40
539,22.0,2025-03-11 11:23:41
540,22.0,2025-03-11 11:23:42
541,22.0,2025-03-11 11:23:43
542,19.0,2025-03-11 11:23:44
543,19.0,2025-03-11 11:23:45
544,19.0,2025-03-11 11:23:46
545,18.0,2025-03-11 11:23:47
546,18.0,2025-03-11 11:23:48
547,18.0,2025-03-11 11:23:49
548,18.0,2025-03-11 11:23:50
549,18.0,2025-03-11 11:23:51
550,18.0,2025-03-11 11:23:52
551,18.0,2025-03-11 11:23:53
552,18.0,2025-03-11 11:23:54
553,17.0,2025-03-11 11:23:55
554,16.0,2025-03-11 11:23:56
555,16.0,2025-03-11 11:23:57
556,17.0,2025-03-11 11:23:58
557,17.0,2025-03-11 11:23:59
558,17.0,2025-03-11 11:24:00
559,17.0,2025-03-11 11:24:01
560,17.0,2025-03-11 11:24:02
561,17.0,2025-03-11 11:24:03
562,18.0,2025-03-11 11:24:04
563,18.0,2025-03-11 11:24:05
564,18.0,2025-03-11 11:24:06
565,21.0,2025-03-11 11:24:07
566,21.0,2025-03-11 11:24:08
567,21.0,2025-03-11 11:24:09
568,20.0,2025-03-11 11:24:10
569,20.0,2025-03-11 11:24:11
570,21.0,2025-03-11 11:24:12
571,21.0,2025-03-11 11:24:13
572,21.0,2025-03-11 11:24:14
573,20.0,2025-03-11 11:24:15
574,20.0,2025-03-11 11:24:16
575,20.0,2025-03-11 11:24:17
576,20.0,2025-03-11 11:24:18
577,20.0,2025-03-11 11:24:19
578,20.0,2025-03-11 11:24:20
579,20.0,2025-03-11 11:24:21
580,20.0,2025-03-11 11:24:22
581,20.0,2025-03-11 11:24:23
582,20.0,2025-03-11 11:24:24
583,20.0,2025-03-11 11:24:25
584,21.0,2025-03-11 11:24:26
585,21.0,2025-03-11 11:24:27
586,21.0,2025-03-11 11:24:28
587,21.0,2025-03-11 11:24:29
588,21.0,2025-03-11 11:24:30
589,21.0,2025-03-11 11:24:31
590,21.0,2025-03-11 11:24:32
591,21.0,2025-03-11 11:24:33
592,21.0,2025-03-11 11:24:34
593,21.0,2025-03-11 11:24:35
594,21.0,2025-03-11 11:24:36
595,21.0,2025-03-11 11:24:37
596,22.0,2025-03-11 11:24:38
597,22.0,2025-03-11 11:24:39
598,22.0,2025-03-11 11:24:40
599,22.0,2025-03-11 11:24:41
600,21.0,2025-03-11 11:24:42
601,21.0,2025-03-11 11:24:43
602,21.0,2025-03-11 11:24:44
603,21.0,2025-03-11 11:24:45
604,22.0,2025-03-11 11:24:46
605,22.0,2025-03-11 11:24:47
606,22.0,2025-03-11 11:24:48
607,22.0,2025-03-11 11:24:49
608,22.0,2025-03-11 11:24:50
609,22.0,2025-03-11 11:24:51
610,22.0,2025-03-11 11:24:52
611,22.0,2025-03-11 11:24:53
612,23.0,2025-03-11 11:24:54
613,23.0,2025-03-11 11:24:55
614,23.0,2025-03-11 11:24:56
615,22.0,2025-03-11 11:24:57
616,22.0,2025-03-11 11:24:58
617,22.0,2025-03-11 11:24:59
618,22.0,2025-03-11 11:25:00
619,22.0,2025-03-11 11:25:01
620,22.0,2025-03-11 11:25:02
621,21.0,2025-03-11 11:25:03
622,22.0,2025-03-11 11:25:04
623,22.0,2025-03-11 11:25:05
624,22.0,2025-03-11 11:25:06
625,23.0,2025-03-11 11:25:07
626,23.0,2025-03-11 11:25:08
627,23.0,2025-03-11 11:25:09
628,23.0,2025-03-11 11:25:10
629,23.0,2025-03-11 11:25:11
630,22.0,2025-03-11 11:25:12
631,23.0,2025-03-11 11:25:13
632,23.0,2025-03-11 11:25:14
633,23.0,2025-03-11 11:25:15
634,21.0,2025-03-11 11:25:16
635,21.0,2025-03-11 11:25:17
636,22.0,2025-03-11 11:25:18
637,22.0,2025-03-11 11:25:19
638,22.0,2025-03-11 11:25:20
639,22.0,2025-03-11 11:25:21
640,22.0,2025-03-11 11:26:09
641,22.0,2025-03-11 11:26:10
642,22.0,2025-03-11 11:26:11
643,22.0,2025-03-11 11:26:12
644,22.0,2025-03-11 11:26:13
645,22.0,2025-03-11 11:26:14
646,22.0,2025-03-11 11:26:15
647,22.0,2025-03-11 11:26:16
648,22.0,2025-03-11 11:26:17
649,22.0,2025-03-11 11:26:18
650,19.0,2025-03-11 11:26:19
651,20.0,2025-03-11 11:26:20
652,20.0,2025-03-11 11:26:21
653,20.0,2025-03-11 11:26:22
654,20.0,2025-03-11 11:26:23
655,20.0,2025-03-11 11:26:24
656,20.0,2025-03-11 11:26:25
657,20.0,2025-03-11 11:26:26
658,20.0,2025-03-11 11:26:27
659,20.0,2025-03-11 11:26:28
660,21.0,2025-03-11 11:26:29
661,21.0,2025-03-11 11:26:30
662,21.0,2025-03-11 11:26:31
663,21.0,2025-03-11 11:26:32
664,22.0,2025-03-11 11:26:33
665,22.0,2025-03-11 11:26:34
666,22.0,2025-03-11 11:26:35
667,22.0,2025-03-11 11:26:36
668,22.0,2025-03-11 11:26:37
669,22.0,2025-03-11 11:26:38
670,22.0,2025-03-11 11:26:39
671,22.0,2025-03-11 11:26:40
672,21.0,2025-03-11 11:26:41
673,21.0,2025-03-11 11:26:42
674,21.0,2025-03-11 11:26:43
675,21.0,2025-03-11 11:26:44
676,21.0,2025-03-11 11:26:45
677,21.0,2025-03-11 11:26:46
678,21.0,2025-03-11 11:26:47
679,22.0,2025-03-11 11:26:48
680,22.0,2025-03-11 11:26:49
681,22.0,2025-03-11 11:26:50
682,22.0,2025-03-11 11:26:51
683,22.0,2025-03-11 11:26:52
684,22.0,2025-03-11 11:26:53
685,22.0,2025-03-11 11:26:54
686,22.0,2025-03-11 11:26:55
687,22.0,2025-03-11 11:26:56
688,21.0,2025-03-11 11:26:57
689,21.0,2025-03-11 11:26:58
690,21.0,2025-03-11 11:26:59
691,21.0,2025-03-11 11:27:00
692,20.0,2025-03-11 11:27:01
693,20.0,2025-03-11 11:27:02
694,20.0,2025-03-11 11:27:04
695,20.0,2025-03-11 11:27:05
696,20.0,2025-03-11 11:27:07
697,21.0,2025-03-11 11:27:08
698,21.0,2025-03-11 11:27:09
699,21.0,2025-03-11 11:27:10
700,21.0,2025-03-11 11:27:11
701,21.0,2025-03-11 11:27:12
702,21.0,2025-03-11 11:27:13
703,22.0,2025-03-11 11:27:14
704,22.0,2025-03-11 11:27:15
705,21.0,2025-03-11 11:27:16
706,21.0,2025-03-11 11:27:17
707,21.0,2025-03-11 11:27:18
708,21.0,2025-03-11 11:27:19
709,21.0,2025-03-11 11:27:20
710,21.0,2025-03-11 11:27:21
711,21.0,2025-03-11 11:27:22
712,21.0,2025-03-11 11:27:23
713,21.0,2025-03-11 11:27:24
714,21.0,2025-03-11 11:27:25
715,21.0,2025-03-11 11:27:26
716,21.0,2025-03-11 11:27:27
717,21.0,2025-03-11 11:27:28
718,21.0,2025-03-11 11:27:29
719,21.0,2025-03-11 11:27:30
720,22.0,2025-03-11 11:27:31
721,22.0,2025-03-11 11:27:32
722,22.0,2025-03-11 11:27:33
723,21.0,2025-03-11 11:27:34
724,21.0,2025-03-11 11:27:35
725,21.0,2025-03-11 11:27:36
726,21.0,2025-03-11 11:27:37
727,20.0,2025-03-11 11:27:38
728,20.0,2025-03-11 11:27:39
729,20.0,2025-03-11 11:27:40
730,20.0,2025-03-11 11:27:41
731,20.0,2025-03-11 11:27:42
732,20.0,2025-03-11 11:27:43
733,19.0,2025-03-11 11:27:44
734,19.0,2025-03-11 11:27:45
735,19.0,2025-03-11 11:27:46
736,19.0,2025-03-11 11:27:47
737,19.0,2025-03-11 11:27:48
738,19.0,2025-03-11 11:27:49
739,19.0,2025-03-11 11:27:50
740,18.0,2025-03-11 11:27:51
741,18.0,2025-03-11 11:27:52
742,18.0,2025-03-11 11:27:53
743,18.0,2025-03-11 11:27:54
744,18.0,2025-03-11 11:27:55
745,18.0,2025-03-11 11:27:56
746,18.0,2025-03-11 11:27:57
747,18.0,2025-03-11 11:27:58
748,18.0,2025-03-11 11:27:59
749,17.0,2025-03-11 11:28:00
750,17.0,2025-03-11 11:28:01
751,17.0,2025-03-11 11:28:02
752,18.0,2025-03-11 11:28:03
753,18.0,2025-03-11 11:28:04
754,18.0,2025-03-11 11:28:05
755,17.0,2025-03-11 11:28:06
756,17.0,2025-03-11 11:28:07
757,17.0,2025-03-11 11:28:08
758,17.0,2025-03-11 11:28:09
759,17.0,2025-03-11 11:28:10
760,17.0,2025-03-11 11:28:11
761,17.0,2025-03-11 11:28:12
762,17.0,2025-03-11 11:28:13
763,18.0,2025-03-11 11:28:14
764,18.0,2025-03-11 11:28:15
765,19.0,2025-03-11 11:28:16
766,19.0,2025-03-11 11:28:17
767,20.0,2025-03-11 11:28:18
768,20.0,2025-03-11 11:28:19
769,21.0,2025-03-11 11:28:20
770,21.0,2025-03-11 11:28:21
771,21.0,2025-03-11 11:28:22
772,21.0,2025-03-11 11:28:23
773,21.0,2025-03-11 11:28:24
774,23.0,2025-03-11 11:28:25
775,23.0,2025-03-11 11:28:26
776,22.0,2025-03-11 11:28:27
777,22.0,2025-03-11 11:28:28
778,22.0,2025-03-11 11:28:29
779,22.0,2025-03-11 11:28:30
780,22.0,2025-03-11 11:28:31
781,22.0,2025-03-11 11:28:32
782,22.0,2025-03-11 11:28:33
783,22.0,2025-03-11 11:28:34
784,22.0,2025-03-11 11:28:35
785,22.0,2025-03-11 11:28:36
786,22.0,2025-03-11 11:28:37
787,22.0,2025-03-11 11:28:38
788,22.0,2025-03-11 11:28:39
789,22.0,2025-03-11 11:28:40
790,22.0,2025-03-11 11:28:41
791,22.0,2025-03-11 11:28:42
792,21.0,2025-03-11 11:28:43
793,21.0,2025-03-11 11:28:44
794,21.0,2025-03-11 11:28:45
795,21.0,2025-03-11 11:28:46
796,20.0,2025-03-11 11:28:47
797,20.0,2025-03-11 11:28:48
798,20.0,2025-03-11 11:28:49
799,20.0,2025-03-11 11:28:50
800,20.0,2025-03-11 11:28:51
801,21.0,2025-03-11 11:28:52
802,21.0,2025-03-11 11:28:53
803,21.0,2025-03-11 11:28:54
804,21.0,2025-03-11 11:28:55
805,21.0,2025-03-11 11:28:56
806,21.0,2025-03-11 11:28:57
807,20.0,2025-03-11 11:28:58
808,20.0,2025-03-11 11:28:59
809,20.0,2025-03-11 11:29:00
810,20.0,2025-03-11 11:29:01
811,21.0,2025-03-11 11:29:02
812,21.0,2025-03-11 11:29:03
813,21.0,2025-03-11 11:29:04
814,21.0,2025-03-11 11:29:05
815,21.0,2025-03-11 11:29:06
816,21.0,2025-03-11 11:29:07
817,21.0,2025-03-11 11:29:08
818,21.0,2025-03-11 11:29:09
819,21.0,2025-03-11 11:29:10
820,19.0,2025-03-11 11:29:11
821,19.0,2025-03-11 11:29:12
822,20.0,2025-03-11 11:29:13
823,20.0,2025-03-11 11:29:14
824,20.0,2025-03-11 11:29:15
825,20.0,2025-03-11 11:29:16
826,20.0,2025-03-11 11:29:17
827,20.0,2025-03-11 11:29:18
828,20.0,2025-03-11 11:29:19
829,20.0,2025-03-11 11:29:20
830,18.0,2025-03-11 11:29:21
831,17.0,2025-03-11 11:29:22
832,18.0,2025-03-11 11:29:23
833,18.0,2025-03-11 11:29:24
834,18.0,2025-03-11 11:29:25
835,18.0,2025-03-11 11:29:26
836,18.0,2025-03-11 11:29:27
837,16.0,2025-03-11 11:29:28
838,16.0,2025-03-11 11:29:29
839,16.0,2025-03-11 11:29:30
840,17.0,2025-03-11 11:29:31
841,18.0,2025-03-11 11:29:32
842,18.0,2025-03-11 11:29:33
843,18.0,2025-03-11 11:29:34
844,19.0,2025-03-11 11:29:35
845,19.0,2025-03-11 11:29:36
846,19.0,2025-03-11 11:29:37
847,19.0,2025-03-11 11:29:38
848,21.0,2025-03-11 11:29:39
849,22.0,2025-03-11 11:29:40
850,22.0,2025-03-11 11:29:41
851,22.0,2025-03-11 11:29:42
852,23.0,2025-03-11 11:29:43
853,23.0,2025-03-11 11:29:44
854,23.0,2025-03-11 11:29:45
855,24.0,2025-03-11 11:29:46
856,24.0,2025-03-11 11:29:47
857,23.0,2025-03-11 11:29:48
858,23.0,2025-03-11 11:29:49
859,22.0,2025-03-11 11:29:50
860,24.0,2025-03-11 11:29:51
861,24.0,2025-03-11 11:29:52
862,23.0,2025-03-11 11:29:53
863,23.0,2025-03-11 11:29:54
864,23.0,2025-03-11 11:29:55
865,23.0,2025-03-11 11:29:56
866,25.0,2025-03-11 11:29:57
867,24.0,2025-03-11 11:29:58
868,24.0,2025-03-11 11:29:59
869,25.0,2025-03-11 11:30:00
870,25.0,2025-03-11 11:30:01
871,25.0,2025-03-11 11:30:02
872,25.0,2025-03-11 11:30:03
873,25.0,2025-03-11 11:30:04
874,25.0,2025-03-11 11:30:05
875,24.0,2025-03-11 11:30:06
876,24.0,2025-03-11 11:30:07
877,24.0,2025-03-11 11:30:08
878,24.0,2025-03-11 11:30:09
879,24.0,2025-03-11 11:30:10
880,24.0,2025-03-11 11:30:11
881,24.0,2025-03-11 11:30:12
882,24.0,2025-03-11 11:30:13
883,24.0,2025-03-11 11:30:14
884,23.0,2025-03-11 11:30:15
885,24.0,2025-03-11 11:30:16
886,24.0,2025-03-11 11:30:17
887,24.0,2025-03-11 11:30:18
888,25.0,2025-03-11 11:30:19
889,25.0,2025-03-11 11:30:20
890,25.0,2025-03-11 11:30:21
891,25.0,2025-03-11 11:30:22
892,25.0,2025-03-11 11:30:23
893,25.0,2025-03-11 11:30:24
894,24.0,2025-03-11 11:30:25
895,24.0,2025-03-11 11:30:26
896,25.0,2025-03-11 11:30:27
897,25.0,2025-03-11 11:30:28
898,25.0,2025-03-11 11:30:29
899,24.0,2025-03-11 11:30:30
900,24.0,2025-03-11 11:30:31
901,24.0,2025-03-11 11:30:32
902,24.0,2025-03-11 11:30:33
903,23.0,2025-03-11 11:30:34
904,23.0,2025-03-11 11:30:36
905,23.0,2025-03-11 11:30:38
906,23.0,2025-03-11 11:30:39
907,23.0,2025-03-11 11:30:40
908,22.0,2025-03-11 11:30:41
909,22.0,2025-03-11 11:30:42
910,22.0,2025-03-11 11:30:43
911,22.0,2025-03-11 11:30:44
912,22.0,2025-03-11 11:30:45
913,22.0,2025-03-11 11:30:46
914,22.0,2025-03-11 11:30:47
915,22.0,2025-03-11 11:30:48
916,22.0,2025-03-11 11:30:49
917,22.0,2025-03-11 11:30:50
918,22.0,2025-03-11 11:30:51
919,22.0,2025-03-11 11:30:52
920,22.0,2025-03-11 11:30:53
921,22.0,2025-03-11 11:30:54
922,22.0,2025-03-11 11:30:55
923,22.0,2025-03-11 11:30:56
924,23.0,2025-03-11 11:30:57
925,22.0,2025-03-11 11:30:58
926,22.0,2025-03-11 11:30:59
927,22.0,2025-03-11 11:31:00
928,22.0,2025-03-11 11:31:01
929,22.0,2025-03-11 11:31:02
930,22.0,2025-03-11 11:31:03
931,22.0,2025-03-11 11:31:04
932,22.0,2025-03-11 11:31:05
933,22.0,2025-03-11 11:31:06
934,22.0,2025-03-11 11:31:07
935,22.0,2025-03-11 11:31:08
936,23.0,2025-03-11 11:31:09
937,23.0,2025-03-11 11:31:10
938,23.0,2025-03-11 11:31:11
939,23.0,2025-03-11 11:31:12
940,23.0,2025-03-11 11:31:13
941,23.0,2025-03-11 11:31:14
942,23.0,2025-03-11 11:31:15
