SNo,BRate,Timestamp
348,23.0,11-03-2025 11:16:54:375493
349,23.0,11-03-2025 11:16:54:754761
350,23.0,11-03-2025 11:16:55:141038
351,22.0,11-03-2025 11:16:55:521309
352,22.0,11-03-2025 11:16:55:876559
353,22.0,11-03-2025 11:16:56:235814
354,22.0,11-03-2025 11:16:56:630095
355,22.0,11-03-2025 11:16:57:029381
356,22.0,11-03-2025 11:16:57:408649
357,22.0,11-03-2025 11:16:57:779913
358,22.0,11-03-2025 11:16:58:166183
359,22.0,11-03-2025 11:16:58:520437
360,22.0,11-03-2025 11:16:58:882693
361,22.0,11-03-2025 11:16:59:270973
362,22.0,11-03-2025 11:16:59:659245
363,22.0,11-03-2025 11:17:00:034026
364,22.0,11-03-2025 11:17:00:491281
365,22.0,11-03-2025 11:17:00:893565
366,22.0,11-03-2025 11:17:01:301854
367,22.0,11-03-2025 11:17:01:669118
368,22.0,11-03-2025 11:17:02:056392
369,22.0,11-03-2025 11:17:02:454674
370,22.0,11-03-2025 11:17:02:832943
371,22.0,11-03-2025 11:17:03:218217
372,22.0,11-03-2025 11:17:03:571468
373,22.0,11-03-2025 11:17:03:944732
374,22.0,11-03-2025 11:17:04:350036
375,23.0,11-03-2025 11:17:04:723285
376,23.0,11-03-2025 11:17:05:112564
377,23.0,11-03-2025 11:17:05:511862
378,23.0,11-03-2025 11:17:05:904123
379,23.0,11-03-2025 11:17:06:303407
380,23.0,11-03-2025 11:17:06:703708
381,23.0,11-03-2025 11:17:07:097972
382,23.0,11-03-2025 11:17:07:477242
383,23.0,11-03-2025 11:17:07:858515
384,23.0,11-03-2025 11:17:08:219785
385,23.0,11-03-2025 11:17:08:625058
386,23.0,11-03-2025 11:17:09:005328
387,23.0,11-03-2025 11:17:09:431632
388,23.0,11-03-2025 11:17:09:819905
389,23.0,11-03-2025 11:17:10:197192
390,23.0,11-03-2025 11:17:10:603464
391,23.0,11-03-2025 11:17:10:947708
392,23.0,11-03-2025 11:17:11:358014
393,23.0,11-03-2025 11:17:11:750292
394,23.0,11-03-2025 11:17:12:133549
395,23.0,11-03-2025 11:17:12:518823
396,23.0,11-03-2025 11:17:12:906099
397,23.0,11-03-2025 11:17:13:305384
398,23.0,11-03-2025 11:17:13:667638
399,23.0,11-03-2025 11:17:14:011886
400,23.0,11-03-2025 11:17:14:355129
401,23.0,11-03-2025 11:17:14:754413
402,23.0,11-03-2025 11:17:15:151691
403,23.0,11-03-2025 11:17:15:550977
404,23.0,11-03-2025 11:17:15:945258
405,23.0,11-03-2025 11:17:16:335549
406,22.0,11-03-2025 11:17:16:688785
407,22.0,11-03-2025 11:17:17:046053
408,22.0,11-03-2025 11:17:17:444321
409,22.0,11-03-2025 11:17:17:842604
410,22.0,11-03-2025 11:17:18:229877
411,22.0,11-03-2025 11:17:18:615154
412,22.0,11-03-2025 11:17:18:948389
413,22.0,11-03-2025 11:17:19:320656
414,22.0,11-03-2025 11:17:19:705926
415,22.0,11-03-2025 11:17:20:117222
416,22.0,11-03-2025 11:17:20:471473
417,22.0,11-03-2025 11:17:20:854746
418,22.0,11-03-2025 11:17:21:244019
419,22.0,11-03-2025 11:17:21:638299
420,22.0,11-03-2025 11:17:22:010566
421,22.0,11-03-2025 11:17:22:387834
422,22.0,11-03-2025 11:17:22:809147
423,22.0,11-03-2025 11:17:23:223425
424,22.0,11-03-2025 11:17:23:603696
425,22.0,11-03-2025 11:17:24:092044
426,22.0,11-03-2025 11:17:24:490341
427,22.0,11-03-2025 11:17:24:872596
428,22.0,11-03-2025 11:17:25:274885
429,22.0,11-03-2025 11:17:25:632139
430,22.0,11-03-2025 11:17:25:997396
431,22.0,11-03-2025 11:17:26:394693
432,22.0,11-03-2025 11:17:26:787973
433,22.0,11-03-2025 11:17:27:164224
434,23.0,11-03-2025 11:17:27:516476
435,23.0,11-03-2025 11:17:27:928768
436,23.0,11-03-2025 11:17:28:332071
437,23.0,11-03-2025 11:17:28:732341
438,23.0,11-03-2025 11:17:29:121633
439,23.0,11-03-2025 11:17:29:478869
440,23.0,11-03-2025 11:17:29:841125
441,23.0,11-03-2025 11:17:30:243412
442,23.0,11-03-2025 11:17:30:608681
443,23.0,11-03-2025 11:17:30:990943
444,23.0,11-03-2025 11:17:31:348197
445,24.0,11-03-2025 11:17:31:723466
446,24.0,11-03-2025 11:17:32:087721
447,24.0,11-03-2025 11:17:32:477000
448,23.0,11-03-2025 11:17:32:836253
449,23.0,11-03-2025 11:17:33:216525
450,23.0,11-03-2025 11:17:33:590788
451,23.0,11-03-2025 11:17:33:989075
452,23.0,11-03-2025 11:17:34:399379
453,22.0,11-03-2025 11:17:34:775633
454,22.0,11-03-2025 11:17:35:139905
455,22.0,11-03-2025 11:17:35:525164
456,22.0,11-03-2025 11:17:35:911438
457,22.0,11-03-2025 11:17:36:260685
458,22.0,11-03-2025 11:17:36:643957
459,22.0,11-03-2025 11:17:37:037236
460,22.0,11-03-2025 11:17:37:389486
461,22.0,11-03-2025 11:17:37:761751
462,22.0,11-03-2025 11:17:38:106997
463,22.0,11-03-2025 11:17:38:520289
464,22.0,11-03-2025 11:17:38:885550
465,22.0,11-03-2025 11:17:39:278829
466,22.0,11-03-2025 11:17:39:694140
467,22.0,11-03-2025 11:17:40:092409
468,22.0,11-03-2025 11:17:40:482684
469,22.0,11-03-2025 11:17:40:859969
470,22.0,11-03-2025 11:17:41:237235
471,22.0,11-03-2025 11:17:41:580466
472,22.0,11-03-2025 11:17:41:955731
473,22.0,11-03-2025 11:17:42:308981
474,22.0,11-03-2025 11:17:42:713267
475,22.0,11-03-2025 11:17:43:125561
476,22.0,11-03-2025 11:17:43:491822
477,22.0,11-03-2025 11:17:43:881097
478,22.0,11-03-2025 11:17:44:250360
479,22.0,11-03-2025 11:17:44:609614
480,22.0,11-03-2025 11:17:44:983882
481,22.0,11-03-2025 11:17:45:373158
482,22.0,11-03-2025 11:17:45:760448
483,22.0,11-03-2025 11:17:46:125693
484,22.0,11-03-2025 11:17:46:528978
485,22.0,11-03-2025 11:17:46:890234
486,22.0,11-03-2025 11:17:47:278512
487,21.0,11-03-2025 11:17:47:680797
488,21.0,11-03-2025 11:17:48:049060
489,21.0,11-03-2025 11:17:48:461350
490,22.0,11-03-2025 11:17:48:863637
491,22.0,11-03-2025 11:17:49:235901
492,22.0,11-03-2025 11:17:49:614169
493,22.0,11-03-2025 11:17:49:959414
494,22.0,11-03-2025 11:17:50:320671
495,21.0,11-03-2025 11:17:50:702958
496,21.0,11-03-2025 11:17:51:075223
497,21.0,11-03-2025 11:17:51:459482
498,21.0,11-03-2025 11:17:51:857763
499,21.0,11-03-2025 11:17:52:230028
500,21.0,11-03-2025 11:17:52:587282
501,21.0,11-03-2025 11:17:52:933526
502,21.0,11-03-2025 11:17:53:321804
503,21.0,11-03-2025 11:17:53:704077
504,21.0,11-03-2025 11:17:54:097354
505,21.0,11-03-2025 11:17:54:485630
506,21.0,11-03-2025 11:17:54:871904
507,21.0,11-03-2025 11:17:55:246171
508,21.0,11-03-2025 11:17:55:636446
509,21.0,11-03-2025 11:17:56:101778
510,21.0,11-03-2025 11:17:56:582118
511,21.0,11-03-2025 11:17:57:045448
512,21.0,11-03-2025 11:17:57:514781
513,21.0,11-03-2025 11:17:57:993122
514,21.0,11-03-2025 11:17:58:481468
515,21.0,11-03-2025 11:17:58:963811
516,21.0,11-03-2025 11:17:59:439147
517,20.0,11-03-2025 11:17:59:924492
518,20.0,11-03-2025 11:18:00:302217
519,20.0,11-03-2025 11:18:00:668474
520,20.0,11-03-2025 11:18:01:045758
521,20.0,11-03-2025 11:18:01:416006
522,20.0,11-03-2025 11:18:01:804281
523,20.0,11-03-2025 11:18:02:182549
524,20.0,11-03-2025 11:18:02:544808
525,20.0,11-03-2025 11:18:02:885050
526,20.0,11-03-2025 11:18:03:225291
527,20.0,11-03-2025 11:18:03:613568
528,20.0,11-03-2025 11:18:04:027860
529,20.0,11-03-2025 11:18:04:449176
530,20.0,11-03-2025 11:18:04:843439
531,20.0,11-03-2025 11:18:05:222709
532,20.0,11-03-2025 11:18:05:579963
533,20.0,11-03-2025 11:18:05:949229
534,20.0,11-03-2025 11:18:06:324494
535,21.0,11-03-2025 11:18:06:713769
536,21.0,11-03-2025 11:18:07:074025
537,21.0,11-03-2025 11:18:07:424273
538,21.0,11-03-2025 11:18:07:796537
539,21.0,11-03-2025 11:18:08:163800
540,21.0,11-03-2025 11:18:08:510044
541,21.0,11-03-2025 11:18:08:842280
542,21.0,11-03-2025 11:18:09:207541
543,21.0,11-03-2025 11:18:09:564795
544,21.0,11-03-2025 11:18:09:926053
545,21.0,11-03-2025 11:18:10:293313
546,21.0,11-03-2025 11:18:10:700601
547,21.0,11-03-2025 11:18:11:041859
548,21.0,11-03-2025 11:18:11:393092
549,21.0,11-03-2025 11:18:11:789374
550,21.0,11-03-2025 11:18:12:183657
551,21.0,11-03-2025 11:18:12:548912
552,21.0,11-03-2025 11:18:12:931186
553,21.0,11-03-2025 11:18:13:312456
554,22.0,11-03-2025 11:18:13:681717
555,22.0,11-03-2025 11:18:14:065990
556,22.0,11-03-2025 11:18:14:453268
557,22.0,11-03-2025 11:18:14:809518
558,22.0,11-03-2025 11:18:15:149762
559,22.0,11-03-2025 11:18:15:502010
560,22.0,11-03-2025 11:18:15:866268
561,22.0,11-03-2025 11:18:16:256549
562,22.0,11-03-2025 11:18:16:635818
563,22.0,11-03-2025 11:18:17:006095
564,22.0,11-03-2025 11:18:17:393353
565,22.0,11-03-2025 11:18:17:806650
566,22.0,11-03-2025 11:18:18:275984
567,22.0,11-03-2025 11:18:18:626229
568,22.0,11-03-2025 11:18:18:978480
569,22.0,11-03-2025 11:18:19:356749
570,22.0,11-03-2025 11:18:19:750028
571,22.0,11-03-2025 11:18:20:088268
