SNo,BRate,Timestamp
128,22,11-03-2025 11:26:56:942317
129,22,11-03-2025 11:26:57:319585
130,21,11-03-2025 11:26:57:717868
131,21,11-03-2025 11:26:58:096136
132,21,11-03-2025 11:26:58:438379
133,21,11-03-2025 11:26:58:853674
134,21,11-03-2025 11:26:59:236950
135,21,11-03-2025 11:26:59:632226
136,21,11-03-2025 11:27:00:037028
137,21,11-03-2025 11:27:00:401807
138,21,11-03-2025 11:27:00:816100
139,21,11-03-2025 11:27:01:195370
140,20,11-03-2025 11:27:01:575641
141,20,11-03-2025 11:27:01:970922
142,20,11-03-2025 11:27:02:383215
143,20,11-03-2025 11:27:02:808517
144,20,11-03-2025 11:27:03:591072
145,20,11-03-2025 11:27:04:151470
146,20,11-03-2025 11:27:04:640819
147,20,11-03-2025 11:27:05:021089
148,20,11-03-2025 11:27:05:437384
149,20,11-03-2025 11:27:05:984773
150,20,11-03-2025 11:27:06:585200
151,20,11-03-2025 11:27:07:009499
152,20,11-03-2025 11:27:07:688984
153,21,11-03-2025 11:27:08:157317
154,21,11-03-2025 11:27:08:539588
155,21,11-03-2025 11:27:08:927863
156,21,11-03-2025 11:27:09:450234
157,21,11-03-2025 11:27:09:838510
158,21,11-03-2025 11:27:10:208773
159,21,11-03-2025 11:27:10:615062
160,21,11-03-2025 11:27:10:993331
161,21,11-03-2025 11:27:11:585750
162,21,11-03-2025 11:27:11:991038
163,21,11-03-2025 11:27:12:378314
164,21,11-03-2025 11:27:12:732566
165,21,11-03-2025 11:27:13:114837
166,21,11-03-2025 11:27:13:467086
167,21,11-03-2025 11:27:13:858365
168,21,11-03-2025 11:27:14:223624
169,22,11-03-2025 11:27:14:587883
170,22,11-03-2025 11:27:15:013185
171,22,11-03-2025 11:27:15:520545
172,22,11-03-2025 11:27:15:953853
173,21,11-03-2025 11:27:16:340128
174,21,11-03-2025 11:27:16:704387
175,21,11-03-2025 11:27:17:094663
176,21,11-03-2025 11:27:17:474934
177,21,11-03-2025 11:27:17:856204
178,21,11-03-2025 11:27:18:213458
179,21,11-03-2025 11:27:18:594730
180,21,11-03-2025 11:27:18:933970
181,21,11-03-2025 11:27:19:294228
182,21,11-03-2025 11:27:19:656484
183,21,11-03-2025 11:27:20:031751
184,21,11-03-2025 11:27:20:427031
185,21,11-03-2025 11:27:20:843326
186,21,11-03-2025 11:27:21:190574
187,21,11-03-2025 11:27:21:565848
188,21,11-03-2025 11:27:21:935103
189,21,11-03-2025 11:27:22:318373
190,21,11-03-2025 11:27:22:692639
191,21,11-03-2025 11:27:23:023879
192,21,11-03-2025 11:27:23:417154
193,21,11-03-2025 11:27:23:794425
194,21,11-03-2025 11:27:24:140667
195,21,11-03-2025 11:27:24:580980
196,21,11-03-2025 11:27:24:979263
197,21,11-03-2025 11:27:25:378546
198,21,11-03-2025 11:27:25:745809
199,21,11-03-2025 11:27:26:100059
200,21,11-03-2025 11:27:26:454312
201,21,11-03-2025 11:27:26:842588
202,21,11-03-2025 11:27:27:189833
203,21,11-03-2025 11:27:27:545086
204,21,11-03-2025 11:27:27:942368
205,21,11-03-2025 11:27:28:285612
206,21,11-03-2025 11:27:28:676889
207,21,11-03-2025 11:27:29:091184
208,21,11-03-2025 11:27:29:463450
209,21,11-03-2025 11:27:29:873742
210,21,11-03-2025 11:27:30:218988
211,21,11-03-2025 11:27:30:593253
212,21,11-03-2025 11:27:30:961513
213,22,11-03-2025 11:27:31:340782
