SNo,BRate,Timestamp
612,21.0,2025-03-11 11:18:36
615,22.0,2025-03-11 11:18:37
617,22.0,2025-03-11 11:18:38
620,22.0,2025-03-11 11:18:39
622,22.0,2025-03-11 11:18:40
625,22.0,2025-03-11 11:18:41
628,22.0,2025-03-11 11:18:42
630,22.0,2025-03-11 11:18:43
633,22.0,2025-03-11 11:18:44
636,22.0,2025-03-11 11:18:45
638,22.0,2025-03-11 11:18:46
641,22.0,2025-03-11 11:18:47
643,22.0,2025-03-11 11:18:48
646,22.0,2025-03-11 11:18:49
648,22.0,2025-03-11 11:18:50
651,22.0,2025-03-11 11:18:51
653,23.0,2025-03-11 11:18:52
656,23.0,2025-03-11 11:18:53
658,23.0,2025-03-11 11:18:54
661,23.0,2025-03-11 11:18:55
664,23.0,2025-03-11 11:18:56
666,23.0,2025-03-11 11:18:57
669,23.0,2025-03-11 11:18:58
671,24.0,2025-03-11 11:18:59
674,24.0,2025-03-11 11:19:00
677,24.0,2025-03-11 11:19:01
679,24.0,2025-03-11 11:19:02
682,24.0,2025-03-11 11:19:03
684,23.0,2025-03-11 11:19:04
687,23.0,2025-03-11 11:19:05
689,24.0,2025-03-11 11:19:06
692,24.0,2025-03-11 11:19:07
694,24.0,2025-03-11 11:19:08
697,23.0,2025-03-11 11:19:09
700,23.0,2025-03-11 11:19:10
702,23.0,2025-03-11 11:19:11
705,23.0,2025-03-11 11:19:12
707,22.0,2025-03-11 11:19:13
710,23.0,2025-03-11 11:19:14
713,22.0,2025-03-11 11:19:15
715,22.0,2025-03-11 11:19:16
718,23.0,2025-03-11 11:19:17
721,23.0,2025-03-11 11:19:18
723,22.0,2025-03-11 11:19:19
726,22.0,2025-03-11 11:19:20
729,22.0,2025-03-11 11:19:21
731,22.0,2025-03-11 11:19:22
733,22.0,2025-03-11 11:19:23
736,22.0,2025-03-11 11:19:24
738,22.0,2025-03-11 11:19:25
741,22.0,2025-03-11 11:19:26
744,22.0,2025-03-11 11:19:27
746,22.0,2025-03-11 11:19:28
749,22.0,2025-03-11 11:19:29
752,22.0,2025-03-11 11:19:30
755,22.0,2025-03-11 11:19:31
757,22.0,2025-03-11 11:19:32
760,22.0,2025-03-11 11:19:33
763,22.0,2025-03-11 11:19:34
765,22.0,2025-03-11 11:19:35
768,22.0,2025-03-11 11:19:36
771,22.0,2025-03-11 11:19:37
773,22.0,2025-03-11 11:19:38
776,22.0,2025-03-11 11:19:39
779,22.0,2025-03-11 11:19:40
782,22.0,2025-03-11 11:19:41
784,23.0,2025-03-11 11:19:42
787,24.0,2025-03-11 11:19:43
790,24.0,2025-03-11 11:19:44
792,24.0,2025-03-11 11:19:45
795,24.0,2025-03-11 11:19:46
798,23.0,2025-03-11 11:19:47
800,23.0,2025-03-11 11:19:48
803,23.0,2025-03-11 11:19:49
806,23.0,2025-03-11 11:19:50
809,23.0,2025-03-11 11:19:51
811,23.0,2025-03-11 11:19:52
814,23.0,2025-03-11 11:19:53
817,23.0,2025-03-11 11:19:54
820,23.0,2025-03-11 11:19:55
822,23.0,2025-03-11 11:19:56
825,23.0,2025-03-11 11:19:57
828,23.0,2025-03-11 11:19:58
830,23.0,2025-03-11 11:19:59
833,23.0,2025-03-11 11:20:00
836,23.0,2025-03-11 11:20:01
838,23.0,2025-03-11 11:20:02
841,23.0,2025-03-11 11:20:03
844,23.0,2025-03-11 11:20:04
846,22.0,2025-03-11 11:20:05
849,22.0,2025-03-11 11:20:06
851,23.0,2025-03-11 11:20:07
854,23.0,2025-03-11 11:20:08
857,23.0,2025-03-11 11:20:09
859,23.0,2025-03-11 11:20:10
862,23.0,2025-03-11 11:20:11
865,22.0,2025-03-11 11:20:12
867,22.0,2025-03-11 11:20:13
870,22.0,2025-03-11 11:20:14
872,23.0,2025-03-11 11:20:15
875,23.0,2025-03-11 11:20:16
878,23.0,2025-03-11 11:20:17
880,22.0,2025-03-11 11:20:18
883,22.0,2025-03-11 11:20:19
885,22.0,2025-03-11 11:20:20
888,23.0,2025-03-11 11:20:21
